"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","15607","","","","0"
"2020-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","15567","","","","0"
"2020-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","15035","E","","","0"
"2020-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","13742","","","","0"
"2020-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","13584","","","","0"
"2020-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","13463","","","","0"
"2020-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","13683","","","","0"
"2020-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Active businesses","Number","223","units","0","v1203705348","16.14.1","13733","","","","0"
"2019-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","803","","","","0"
"2019-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","801","","","","0"
"2019-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","802","","","","0"
"2019-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","749","","","","0"
"2019-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","802","","","","0"
"2019-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","797","","","","0"
"2019-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","767","","","","0"
"2019-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","780","","","","0"
"2019-09","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","969","","","","0"
"2019-10","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","790","","","","0"
"2019-11","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","801","","","","0"
"2019-12","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","803","","","","0"
"2020-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","761","","","","0"
"2020-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","784","","","","0"
"2020-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","639","","","","0"
"2020-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","447","E","","","0"
"2020-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","857","","","","0"
"2020-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","886","","","","0"
"2020-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","892","","","","0"
"2020-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Opening businesses","Number","223","units","0","v1203705349","16.14.2","821","","","","0"
"2019-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14348","","","","0"
"2019-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14387","","","","0"
"2019-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14543","","","","0"
"2019-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14572","","","","0"
"2019-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14604","","","","0"
"2019-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14637","","","","0"
"2019-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14759","","","","0"
"2019-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14748","","","","0"
"2019-09","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14761","","","","0"
"2019-10","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14865","","","","0"
"2019-11","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14840","","","","0"
"2019-12","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14763","","","","0"
"2020-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14758","","","","0"
"2020-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14713","","","","0"
"2020-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","14476","","","","0"
"2020-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","13342","","","","0"
"2020-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","12696","","","","0"
"2020-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","12528","","","","0"
"2020-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","12760","","","","0"
"2020-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Continuing businesses","Number","223","units","0","v1203705350","16.14.3","12915","","","","0"
"2019-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","877","","","","0"
"2019-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","781","","","","0"
"2019-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","726","","","","0"
"2019-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","769","","","","0"
"2019-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","761","","","","0"
"2019-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","795","","","","0"
"2019-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","727","","","","0"
"2019-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","755","","","","0"
"2019-09","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","776","","","","0"
"2019-10","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","784","","","","0"
"2019-11","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","794","","","","0"
"2019-12","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","807","","","","0"
"2020-01","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","779","","","","0"
"2020-02","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","794","","","","0"
"2020-03","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","1119","","","","0"
"2020-04","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","1769","E","","","0"
"2020-05","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","1134","","","","0"
"2020-06","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","1076","","","","0"
"2020-07","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","701","","","","0"
"2020-08","Ontario ","2016A000235","Administrative and support, waste management and remediation services [56]","Closing businesses","Number","223","units","0","v1203705351","16.14.4","711","","","","0"
"2019-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4740","","","","0"
"2019-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4766","","","","0"
"2019-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4774","","","","0"
"2019-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4772","","","","0"
"2019-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4757","","","","0"
"2019-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4801","","","","0"
"2019-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4825","","","","0"
"2019-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4821","","","","0"
"2019-09","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4836","","","","0"
"2019-10","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4835","","","","0"
"2019-11","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4812","","","","0"
"2019-12","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4829","","","","0"
"2020-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4853","","","","0"
"2020-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4822","","","","0"
"2020-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4660","","","","0"
"2020-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","4127","E","","","0"
"2020-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","3745","","","","0"
"2020-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","3511","E","","","0"
"2020-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","3678","","","","0"
"2020-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Active businesses","Number","223","units","0","v1203705360","16.17.1","3842","","","","0"
"2019-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","250","","","","0"
"2019-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","284","","","","0"
"2019-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","288","","","","0"
"2019-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","284","","","","0"
"2019-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","287","","","","0"
"2019-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","267","","","","0"
"2019-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","260","","","","0"
"2019-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","265","","","","0"
"2019-09","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","261","","","","0"
"2019-10","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","254","","","","0"
"2019-11","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","247","","","","0"
"2019-12","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","248","","","","0"
"2020-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","252","","","","0"
"2020-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","224","","","","0"
"2020-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","218","","","","0"
"2020-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","181","","","","0"
"2020-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","226","","","","0"
"2020-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","262","","","","0"
"2020-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","372","","","","0"
"2020-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Opening businesses","Number","223","units","0","v1203705361","16.17.2","378","","","","0"
"2019-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4333","","","","0"
"2019-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4382","","","","0"
"2019-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4428","","","","0"
"2019-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4487","","","","0"
"2019-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4570","","","","0"
"2019-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4635","","","","0"
"2019-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4673","","","","0"
"2019-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4715","","","","0"
"2019-09","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4672","","","","0"
"2019-10","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4606","","","","0"
"2019-11","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4507","","","","0"
"2019-12","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4396","","","","0"
"2020-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4366","","","","0"
"2020-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4456","","","","0"
"2020-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","4367","","","","0"
"2020-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","3950","","","","0"
"2020-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","3667","","","","0"
"2020-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","3392","","","","0"
"2020-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","3445","","","","0"
"2020-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Continuing businesses","Number","223","units","0","v1203705362","16.17.3","3681","","","","0"
"2019-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","282","","","","0"
"2019-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","254","","","","0"
"2019-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","260","","","","0"
"2019-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","263","","","","0"
"2019-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","283","","","","0"
"2019-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","243","","","","0"
"2019-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","265","","","","0"
"2019-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","269","","","","0"
"2019-09","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","246","","","","0"
"2019-10","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","262","","","","0"
"2019-11","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","270","","","","0"
"2019-12","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","238","","","","0"
"2020-01","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","237","","","","0"
"2020-02","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","256","","","","0"
"2020-03","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","349","E","","","0"
"2020-04","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","684","E","","","0"
"2020-05","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","585","E","","","0"
"2020-06","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","516","E","","","0"
"2020-07","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","243","","","","0"
"2020-08","Ontario ","2016A000235","Arts, entertainment and recreation [71]","Closing businesses","Number","223","units","0","v1203705363","16.17.4","215","","","","0"
"2019-01","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22530","","","","0"
"2019-02","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22588","","","","0"
"2019-03","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22618","","","","0"
"2019-04","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22612","","","","0"
"2019-05","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22657","","","","0"
"2019-06","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22719","","","","0"
"2019-07","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22783","","","","0"
"2019-08","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22778","","","","0"
"2019-09","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22761","","","","0"
"2019-10","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22758","","","","0"
"2019-11","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22713","","","","0"
"2019-12","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22742","","","","0"
"2020-01","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22746","","","","0"
"2020-02","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","22585","","","","0"
"2020-03","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","21375","E","","","0"
"2020-04","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","18061","E","","","0"
"2020-05","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","16107","","","","0"
"2020-06","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","16277","","","","0"
"2020-07","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","17662","","","","0"
"2020-08","Ontario ","2016A000235","Accommodation and food services [72]","Active businesses","Number","223","units","0","v1203705364","16.18.1","18630","E","","","0"
"2019-01","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","887","","","","0"
"2019-02","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","922","","","","0"
"2019-03","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","922","","","","0"
"2019-04","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","886","","","","0"
"2019-05","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","886","","","","0"
"2019-06","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","988","","","","0"
"2019-07","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","880","","","","0"
"2019-08","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","827","","","","0"
"2019-09","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","833","","","","0"
"2019-10","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","838","","","","0"
"2019-11","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","764","","","","0"
"2019-12","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","836","","","","0"
"2020-01","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","847","","","","0"
"2020-02","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","780","","","","0"
"2020-03","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","653","","","","0"
"2020-04","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","783","","","","0"
"2020-05","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","990","","","","0"
"2020-06","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","2176","","","","0"
"2020-07","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","2274","","","","0"
"2020-08","Ontario ","2016A000235","Accommodation and food services [72]","Opening businesses","Number","223","units","0","v1203705365","16.18.2","1542","E","","","0"
"2019-01","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21663","","","","0"
"2019-02","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21716","","","","0"
"2019-03","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21733","","","","0"
"2019-04","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21740","","","","0"
"2019-05","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21640","","","","0"
"2019-06","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21783","","","","0"
"2019-07","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21864","","","","0"
"2019-08","Ontario ","2016A000235","Accommodation and food services [72]","Continuing businesses","Number","223","units","0","v1203705366","16.18.3","21948","","","","0"
